沉默的羔羊,https://movie.douban.com/subject/1293544/
末路狂花,https://movie.douban.com/subject/1291992/
大红灯笼高高挂,https://movie.douban.com/subject/1293323/
牯岭街少年杀人事件,https://movie.douban.com/subject/1292329/
纵横四海,https://movie.douban.com/subject/1295409/
逃学威龙,https://movie.douban.com/subject/1302090/
终结者2：审判日,https://movie.douban.com/subject/1291844/
整蛊专家,https://movie.douban.com/subject/1299680/
跛豪,https://movie.douban.com/subject/1296272/
东京爱情故事,https://movie.douban.com/subject/1438760/
情圣,https://movie.douban.com/subject/1307747/
黄飞鸿,https://movie.douban.com/subject/1298443/
推手,https://movie.douban.com/subject/1306939/
岁月的童话,https://movie.douban.com/subject/1291588/
赌侠2：上海滩赌圣,https://movie.douban.com/subject/1302977/
刺杀肯尼迪,https://movie.douban.com/subject/1292230/
倩女幽魂3：道道道,https://movie.douban.com/subject/1298040/
飞鹰计划,https://movie.douban.com/subject/1302753/
巴顿·芬克,https://movie.douban.com/subject/1298043/
我自己的爱达荷,https://movie.douban.com/subject/1292792/
新精武门1991,https://movie.douban.com/subject/1306733/
五亿探长雷洛传1：雷老虎,https://movie.douban.com/subject/1297248/
美女与野兽,https://movie.douban.com/subject/1297995/
棋王,https://movie.douban.com/subject/1307163/
监狱风云2：逃犯,https://movie.douban.com/subject/1294019/
五亿探长雷洛传2：父子情仇,https://movie.douban.com/subject/1300774/
地球之夜,https://movie.douban.com/subject/1301498/
新桥恋人,https://movie.douban.com/subject/1291559/
过年,https://movie.douban.com/subject/1296218/
双旗镇刀客,https://movie.douban.com/subject/1307812/
那年夏天，宁静的海,https://movie.douban.com/subject/1295815/
黑店狂想曲,https://movie.douban.com/subject/1306666/
亚当斯一家,https://movie.douban.com/subject/1293718/
阿飞正传,https://movie.douban.com/subject/1305690/
与龙共舞,https://movie.douban.com/subject/1307862/
力王,https://movie.douban.com/subject/1308912/
星际旅行6：未来之城,https://movie.douban.com/subject/1305970/
油炸绿番茄,https://movie.douban.com/subject/1293861/
阮玲玉,https://movie.douban.com/subject/1293414/
双城故事,https://movie.douban.com/subject/1302662/
反斗神鹰,https://movie.douban.com/subject/1305308/
鹳鸟踟蹰,https://movie.douban.com/subject/1302789/
豪门夜宴,https://movie.douban.com/subject/1306392/
八月狂想曲,https://movie.douban.com/subject/1302619/
成长的烦恼  第七季,https://movie.douban.com/subject/4074092/
四大探长,https://movie.douban.com/subject/1307257/
爱情是什么,https://movie.douban.com/subject/2156721/
五虎将之决裂,https://movie.douban.com/subject/1297629/
不羁的美女,https://movie.douban.com/subject/1301214/
开心鬼上错身,https://movie.douban.com/subject/1759975/
情迷高跟鞋,https://movie.douban.com/subject/1300953/
至尊无上之永霸天下,https://movie.douban.com/subject/1300264/
烈火金钢,https://movie.douban.com/subject/1307496/
小英雄托托,https://movie.douban.com/subject/1401209/
包法利夫人,https://movie.douban.com/subject/1303948/
边走边唱,https://movie.douban.com/subject/1299396/
龙的传人,https://movie.douban.com/subject/1306057/
现代爱情故事,https://movie.douban.com/subject/1301464/
梦二,https://movie.douban.com/subject/1401330/
夺宝奇谋,https://movie.douban.com/subject/5974015/
云端之上,https://movie.douban.com/subject/5968926/
街区男孩,https://movie.douban.com/subject/1292872/
绞车遗失的语言,https://movie.douban.com/subject/1986180/
鬼娃回魂3,https://movie.douban.com/subject/1299591/
冲击天子门生,https://movie.douban.com/subject/1302668/
丁丁历险记 第一季,https://movie.douban.com/subject/1441946/
中环英雄,https://movie.douban.com/subject/1297694/
哆啦A梦：大雄的阿拉伯之夜,https://movie.douban.com/subject/1458899/
重回蓝色珊瑚礁,https://movie.douban.com/subject/1296184/
非洲和尚,https://movie.douban.com/subject/1303407/
生生长流,https://movie.douban.com/subject/1303471/
赌霸,https://movie.douban.com/subject/1296826/
裸体午餐,https://movie.douban.com/subject/1298596/
香港女星图鉴,https://movie.douban.com/subject/26838016/
地中海,https://movie.douban.com/subject/1303041/
青青校树,https://movie.douban.com/subject/1303043/
追日,https://movie.douban.com/subject/1305638/
鬼赌鬼,https://movie.douban.com/subject/1300438/
卡夫卡,https://movie.douban.com/subject/1295923/
杀人拼图,https://movie.douban.com/subject/1307196/
喜剧明星,https://movie.douban.com/subject/1307198/
花旗小和尚,https://movie.douban.com/subject/3417722/
都市浪人,https://movie.douban.com/subject/1428096/
12个温柔的日本人,https://movie.douban.com/subject/1840265/
高智能方程式赛车,https://movie.douban.com/subject/1766542/
马利纳,https://movie.douban.com/subject/1471644/
财叔之横扫千军,https://movie.douban.com/subject/1296062/
丑态百出,https://movie.douban.com/subject/1308871/
日出时让悲伤终结,https://movie.douban.com/subject/1299663/
大太监李莲英,https://movie.douban.com/subject/1305720/
困惑的浪漫2,https://movie.douban.com/subject/1422204/
魔画情,https://movie.douban.com/subject/1305335/
魔唇劫,https://movie.douban.com/subject/1308413/
宋飞正传 第二季,https://movie.douban.com/subject/4203782/
金玫瑰洞,https://movie.douban.com/subject/1428236/
怒火威龙,https://movie.douban.com/subject/2147867/
九一神雕侠侣,https://movie.douban.com/subject/1301278/
侠盗王子罗宾汉,https://movie.douban.com/subject/1294111/
外来妹,https://movie.douban.com/subject/2212651/
新岳父大人,https://movie.douban.com/subject/1297202/
和天使一样肮脏,https://movie.douban.com/subject/2065233/
皇家师姐7,https://movie.douban.com/subject/1307478/
孔子,https://movie.douban.com/subject/2988910/
万能管家 第二季,https://movie.douban.com/subject/6510995/
戏说乾隆,https://movie.douban.com/subject/2154868/
卫斯理之霸王卸甲,https://movie.douban.com/subject/1298014/
大侦探波洛 第三季,https://movie.douban.com/subject/24522854/
何日君再来,https://movie.douban.com/subject/1419925/
语词，语词，语词,https://movie.douban.com/subject/1906051/
